retina,id,i,j,unit_num,ntrials,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 2)_0",7,2,0,18,0,0,0,0,0,0,0,0,0,0,12,21,9,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 3)_3",5,3,3,18,0,0,0,0,0,0,1,0,0,0,22,64,44,46,35,19,17,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 3)_5",5,3,5,18,0,0,0,0,1,0,2,0,0,0,23,104,68,52,54,35,27,18,2,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 3)_1",5,3,1,18,0,0,0,0,0,0,0,0,0,0,17,34,15,12,14,11,10,4,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 3)_4",5,3,4,18,0,0,0,0,0,0,0,0,0,0,3,24,10,9,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 3)_0",5,3,0,18,0,0,0,0,0,0,0,0,0,0,10,28,24,11,15,6,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 3)_2",5,3,2,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 3)_0",6,3,0,18,0,0,0,0,0,0,0,0,1,0,28,96,26,21,22,14,17,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 3)_4",6,3,4,18,0,0,0,0,0,0,0,0,0,0,9,27,11,12,16,11,18,8,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 3)_1",6,3,1,18,1,0,0,0,0,0,0,1,0,0,25,35,16,13,11,12,2,5,1,3,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 3)_2",6,3,2,18,1,0,0,2,1,0,0,0,1,0,1,11,2,2,1,1,26,23,12,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 3)_3",6,3,3,18,0,0,0,0,0,0,1,0,0,0,3,7,4,4,3,3,20,20,7,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 3)_5",6,3,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 3)_1",7,3,1,18,0,0,0,0,0,1,0,0,0,0,28,78,24,8,4,6,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 3)_2",7,3,2,18,0,0,0,0,0,0,0,0,0,1,11,34,7,8,8,8,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 3)_3",7,3,3,18,0,0,0,0,0,0,0,0,0,0,77,97,21,1,1,8,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 3)_4",7,3,4,18,1,4,0,2,3,3,0,4,2,2,0,1,0,0,0,34,72,64,45,38,24,12,6,8,2,4,1,1,4,3,1,4,1,0,2.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 3)_0",7,3,0,18,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 4)_0",7,4,0,18,1,2,2,3,2,0,2,0,0,0,28,57,26,20,10,35,15,6,5,6,3,3,2,0,0,1,0,2,2,0,1,1,0,0,1.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 4)_1",7,4,1,18,0,0,0,0,0,0,0,0,0,0,13,22,4,1,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 4)_2",7,4,2,18,0,0,0,0,0,0,0,0,0,0,32,77,20,7,4,34,7,6,7,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 4)_2",6,4,2,18,0,0,1,1,0,0,0,0,0,0,3,9,4,3,2,31,30,8,8,8,9,9,5,2,1,2,0,0,1,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 4)_0",6,4,0,18,0,0,0,0,0,0,0,0,0,0,12,34,14,5,1,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 4)_1",6,4,1,18,0,0,0,0,0,0,0,0,0,0,37,104,30,12,9,15,12,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 4)_0",5,4,0,18,0,0,0,0,0,0,0,0,0,0,17,102,56,49,51,23,12,7,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 4)_3",5,4,3,18,0,0,0,0,0,0,0,0,0,0,3,28,5,4,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 4)_5",5,4,5,18,0,0,0,0,0,0,0,0,0,0,2,6,5,3,2,1,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 4)_4",5,4,4,18,0,0,0,0,0,0,0,0,0,0,8,38,15,5,5,1,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 4)_2",5,4,2,18,0,0,0,0,0,0,0,0,0,0,3,23,12,9,19,5,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 4)_1",5,4,1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 5)_4",7,5,4,18,14,10,12,9,11,5,6,11,11,3,23,32,19,13,17,49,26,11,16,18,19,17,21,14,9,8,18,11,4,9,5,7,4,4,8.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 5)_0",7,5,0,18,1,0,0,1,0,0,0,0,0,0,52,95,58,26,18,25,7,8,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 5)_1",7,5,1,18,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 5)_3",7,5,3,18,0,2,2,0,0,0,0,0,0,0,17,14,16,8,7,34,17,12,3,5,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 5)_2",7,5,2,18,0,0,0,1,0,0,0,0,0,0,15,40,16,12,12,7,6,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 5)_2",6,5,2,18,0,0,0,0,0,0,0,0,0,1,0,3,3,15,11,70,96,45,23,23,6,4,2,0,0,0,1,0,0,0,1,1,1,1,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 5)_4",6,5,4,18,0,0,0,0,0,0,1,0,0,0,29,73,21,14,8,13,8,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 5)_6",6,5,6,18,2,4,9,1,2,2,2,0,7,0,1,0,2,1,2,13,51,50,35,41,24,11,8,9,4,5,5,4,7,4,3,3,3,1,2.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 5)_5",6,5,5,18,0,0,0,0,0,0,1,0,0,0,5,7,2,0,0,5,8,6,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 5)_0",6,5,0,18,0,0,0,0,0,0,0,0,0,0,12,40,9,9,4,10,10,2,4,2,11,7,3,0,0,0,0,0,0,0,1,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 5)_3",6,5,3,18,1,0,0,0,0,0,0,0,0,0,31,48,18,9,14,10,13,4,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 5)_1",6,5,1,18,0,0,0,0,0,0,0,0,1,0,8,1,4,10,2,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 6)_3",7,6,3,18,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,36,24,10,12,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 6)_1",7,6,1,18,1,2,1,1,0,1,1,0,2,0,84,103,29,18,20,57,16,16,5,5,2,5,2,0,0,2,0,1,0,0,0,1,0,0,1.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 6)_2",7,6,2,18,0,0,0,0,0,0,1,0,0,0,36,70,31,30,16,28,7,3,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(7, 6)_0",7,6,0,18,4,8,6,3,4,8,3,5,6,6,6,0,2,1,1,57,83,55,33,26,10,12,5,4,5,5,2,6,3,3,4,2,4,2,5.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 6)_0",6,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 5)_0",5,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(6, 7)_0",6,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 6)_1",5,6,1,18,0,0,0,0,0,0,0,0,1,0,5,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 6)_2",5,6,2,18,1,0,0,0,0,0,0,0,0,0,36,123,44,25,25,23,12,7,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 6)_4",5,6,4,18,0,0,0,0,0,0,0,0,0,0,12,27,5,3,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 6)_0",5,6,0,18,1,0,0,0,0,0,1,0,0,0,27,76,30,28,22,16,31,19,8,3,2,1,2,1,0,0,2,0,0,0,2,0,1,0,1.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 6)_3",5,6,3,18,1,0,0,0,0,0,0,0,0,0,5,7,2,5,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 7)_2",5,7,2,18,0,1,0,0,0,0,0,0,0,0,59,83,33,11,1,14,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 7)_3",5,7,3,18,0,0,0,0,0,0,0,0,0,0,28,65,14,7,1,4,11,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 7)_0",5,7,0,18,0,0,0,0,0,0,0,0,0,0,5,12,2,1,0,2,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 7)_1",5,7,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,42,11,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 7)_4",5,7,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,15,12,3,6,2,0,0,0,0,0,0,0,0,1,0,0,1,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(5, 7)_5",5,7,5,18,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,47,57,41,17,9,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 4)_4",4,4,4,18,0,0,0,0,0,0,0,1,0,0,16,67,54,23,14,11,54,38,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 4)_2",4,4,2,18,0,0,0,0,0,0,0,1,0,0,19,85,50,21,19,7,27,32,13,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 4)_1",4,4,1,18,0,0,0,0,0,0,0,0,0,0,3,14,15,9,6,5,16,12,7,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 4)_0",4,4,0,18,0,0,0,0,0,0,0,0,0,0,3,26,6,12,7,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 4)_3",4,4,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 5)_0",4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 7)_1",4,7,1,18,0,0,0,0,0,0,0,0,0,0,23,64,11,9,5,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 7)_0",4,7,0,18,0,0,0,0,0,0,0,0,0,0,10,49,22,7,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 7)_2",4,7,2,18,0,0,0,0,0,0,0,0,0,0,10,26,11,3,3,7,6,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 7)_3",4,7,3,18,0,0,0,0,0,0,0,0,0,0,0,2,3,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_140min_grating_speeds,"R1_E2_AMES_140min_grating_speeds_(4, 6)_0",4,6,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 6)_0",3,6,0,21,0,0,0,0,0,0,0,1,0,1,28,60,37,38,25,15,25,6,9,11,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 6)_2",3,6,2,21,0,0,0,0,0,0,0,0,0,1,33,96,71,75,56,25,21,2,6,3,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 6)_1",3,6,1,21,0,0,0,0,0,0,0,0,0,0,20,55,36,26,17,5,7,1,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 6)_3",3,6,3,21,0,0,0,0,0,0,0,0,0,0,9,20,11,14,10,24,167,83,63,52,39,22,10,8,4,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 7)_3",3,7,3,21,0,0,0,0,0,0,0,0,0,0,41,61,59,50,35,18,7,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 7)_2",3,7,2,21,2,0,1,0,0,1,0,0,0,0,24,55,35,42,42,15,9,1,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 7)_1",3,7,1,21,0,0,0,0,0,0,0,0,0,0,1,8,8,7,4,7,37,12,7,8,7,5,3,1,0,0,0,0,1,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 7)_0",3,7,0,21,0,0,0,0,0,0,0,0,0,0,8,21,14,11,4,3,3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 5)_0",3,5,0,21,0,0,0,0,0,0,0,0,0,0,3,11,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 4)_5",3,4,5,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,74,12,7,8,22,11,4,3,1,1,0,1,0,0,0,0,1,1,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 4)_2",3,4,2,21,0,0,0,0,1,0,1,1,0,0,8,10,5,14,12,7,8,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 4)_3",3,4,3,21,0,0,0,0,0,0,1,1,0,0,17,41,20,17,8,15,20,9,6,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 4)_0",3,4,0,21,0,1,0,0,0,0,1,0,0,0,41,112,59,47,27,34,28,15,6,5,0,0,3,1,1,0,1,1,0,0,1,1,0,0,1.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 4)_4",3,4,4,21,0,1,0,1,1,1,0,0,0,0,31,65,70,52,48,41,27,17,17,11,10,3,2,3,6,1,1,1,0,2,0,0,0,1,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(3, 4)_1",3,4,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,160,97,59,30,21,14,5,3,1,2,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 7)_0",2,7,0,21,1,0,0,0,0,0,0,0,0,0,18,30,11,5,6,5,4,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 7)_1",2,7,1,21,1,0,1,0,0,0,0,0,0,0,13,20,19,13,2,3,2,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 6)_0",2,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(1, 7)_0",1,7,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 5)_0",2,5,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(1, 6)_0",1,6,0,21,0,0,0,0,0,0,0,0,0,0,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(0, 6)_0",0,6,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(1, 5)_0",1,5,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(0, 5)_0",0,5,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 4)_3",2,4,3,21,0,0,1,0,0,0,0,2,0,0,4,3,2,1,4,3,2,56,56,29,11,8,5,3,2,0,0,0,0,0,1,0,1,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 4)_2",2,4,2,21,0,2,2,2,0,0,1,1,1,1,33,63,33,23,30,23,8,16,5,3,3,2,3,5,8,2,4,3,5,3,4,1,1,0,1.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 4)_1",2,4,1,21,0,1,0,0,0,0,0,0,0,0,50,100,44,48,45,34,10,7,3,3,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(2, 4)_0",2,4,0,21,0,0,0,0,0,0,0,0,0,0,21,59,34,17,28,19,32,18,13,8,9,5,2,0,0,0,0,0,0,1,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(1, 4)_1",1,4,1,21,0,0,0,0,0,0,0,1,0,0,73,154,67,32,29,21,34,13,13,8,8,1,4,2,1,0,0,0,0,1,0,0,2,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(1, 4)_3",1,4,3,21,2,0,0,2,2,0,2,0,0,2,1,0,0,0,0,70,90,12,12,8,5,7,3,3,2,2,3,3,2,1,1,1,1,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(1, 4)_2",1,4,2,21,1,2,3,2,0,3,0,0,1,1,5,13,6,4,4,2,24,35,19,15,16,18,6,7,5,3,6,0,3,2,4,1,1,0,1.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(1, 4)_0",1,4,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,138,94,70,71,63,30,23,10,6,1,2,0,0,0,0,1,1,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(0, 4)_0",0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(0, 3)_5",0,3,5,21,0,0,1,1,0,0,0,0,0,0,4,3,4,4,4,8,25,11,6,5,3,6,0,0,2,0,0,0,1,0,0,0,0,1,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(0, 3)_1",0,3,1,21,1,0,0,0,0,0,0,0,0,0,44,100,54,39,23,16,16,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E2_AMES_160min_grating_durations,"R1_E2_AMES_160min_grating_durations_(0, 3)_2",0,3,2,21,0,0,0,0,0,0,0,0,0,0,14,25,6,5,2,31,35,5,6,4,4,6,1,2,1,1,0,0,0,0,0,0,0,0,0.0
